dataset,n_models,models_used,smape_mean,smape_median,smape_fi_avg,smape_stack_svr
M1002,8,rf_mlp_knn_svr_arima_ets_theta_tbats,2.895376302995218,3.0992020592114518,2.055928877025657,16.564304347967905
M1002,8,rf_mlp_knn_svr_arima_ets_theta_ces,2.897140184003098,3.0992020592114518,2.5195919925624937,16.539671795039325
M1002,7,rf_mlp_svr_arima_ets_theta_ces,3.1332508451730976,4.724742108460781,2.7819074785481495,16.51999737971648
M1002,7,mlp_knn_svr_arima_ets_theta_tbats,3.187113156133471,4.724742108460781,2.293572075427455,16.631735800246464
M1002,7,rf_svr_arima_ets_theta_tbats_ces,3.8037611787460914,4.983945245014847,2.9928510112255373,16.660324523018964
M1002,7,rf_mlp_knn_ets_theta_tbats_ces,3.1523127205644963,4.7240657855967365,2.602876935922657,16.66961677980118
M1002,7,rf_mlp_knn_svr_arima_ets_tbats,2.5978515071800508,1.5168494462005013,2.2695746627698434,16.580390846485848
M1002,7,rf_mlp_knn_arima_ets_tbats_ces,3.147496356237582,4.7240657855967365,2.6549156295193193,16.572259516049982
M1002,7,rf_knn_svr_arima_ets_theta_ces,3.264868607608234,4.72654534433451,2.7460213731909553,16.603075724098396
M1002,7,rf_knn_svr_arima_theta_tbats_ces,3.310657440105776,4.983945245014847,2.5095089472349006,16.623300340100673
M1002,7,rf_mlp_knn_svr_arima_theta_tbats,2.643345028711276,1.5214478390842656,1.742904428065366,16.587466565276
M1002,7,rf_mlp_svr_arima_theta_tbats_ces,3.1789806126209212,4.983945245014847,2.1422824406732177,16.53319299068156
M1002,7,rf_mlp_knn_svr_ets_theta_tbats,2.6026422495210437,1.5187578814983176,1.649729380090954,16.671603409609883
M1002,7,rf_mlp_svr_arima_ets_theta_tbats,3.1312303885089374,4.724742108460781,2.353026387660865,16.558989390532027
M1002,7,rf_mlp_knn_arima_ets_theta_ces,3.147496356237582,4.7240657855967365,2.630731909774267,16.572259516049982
M1002,7,rf_knn_svr_ets_theta_tbats_ces,3.2696904449887145,4.72654534433451,2.481359076663258,16.7108610647915
M1002,7,rf_knn_svr_arima_ets_theta_tbats,3.262845541604448,4.72654534433451,2.4703245635869586,16.650657705313446
M1002,7,mlp_knn_arima_ets_theta_tbats_ces,3.741699409365625,4.983945245014847,3.454712530551841,16.714239026762595
M1002,7,rf_mlp_knn_arima_ets_theta_tbats,3.1454755864895927,4.7240657855967365,2.611679897970835,16.619934721598266
M1002,7,mlp_knn_svr_arima_ets_tbats_ces,3.1891347144932336,4.724742108460781,2.883066227551454,16.590818599154073
M1002,7,rf_mlp_knn_svr_ets_tbats_ces,2.6046524044225596,1.5187578814983176,2.0498609432543913,16.646395469069013
M1002,7,mlp_knn_svr_ets_theta_tbats_ces,3.1939529584483246,4.7266505437585975,2.305019721234519,16.710021510636576
M1002,7,rf_mlp_arima_ets_theta_tbats_ces,3.685480712203794,4.983945245014847,3.242074787754063,16.575527195762827
M1002,7,rf_mlp_knn_svr_arima_ets_theta,2.5978515071800508,1.5168494462005013,2.232804038200871,16.580390846485848
M1002,7,rf_mlp_svr_arima_ets_tbats_ces,3.1332508451730976,4.724742108460781,2.8454678021233706,16.51999737971648
M1002,7,mlp_knn_svr_arima_ets_theta_ces,3.1891347144932336,4.724742108460781,3.037309425660051,16.590818599154073
M1002,7,rf_mlp_knn_svr_arima_tbats_ces,2.645355991848939,1.5214478390842656,1.9224136192796102,16.56586180797028
M1002,7,rf_knn_svr_arima_ets_tbats_ces,3.264868607608234,4.72654534433451,2.7719381521334765,16.603075724098396
M1002,7,rf_mlp_knn_svr_arima_ets_ces,2.599861566962374,1.5168494462005013,2.443397906741261,16.34793887901299
M1002,7,rf_mlp_knn_arima_theta_tbats_ces,3.1932332109031596,4.983945245014847,2.3307343576667567,16.578622672221645
M1002,7,rf_mlp_svr_ets_theta_tbats_ces,3.1380664632702873,4.7266505437585975,2.4684322693722205,16.653360124097652
M1002,7,mlp_knn_svr_arima_theta_tbats_ces,3.234889419888417,4.983945245014847,2.3812945773692373,16.605386079992854
M1002,7,rf_mlp_knn_svr_theta_tbats_ces,2.6501489824298923,1.5214478390842656,1.72839915123887,16.689464697786534
M1002,7,rf_mlp_knn_svr_arima_theta_ces,2.645355991848939,1.5214478390842656,2.3643638199629153,16.56586180797028
M1002,7,rf_knn_arima_ets_theta_tbats_ces,3.8177576799034005,4.983945245014847,3.188150428710198,16.69517676238877
M1002,7,mlp_svr_arima_ets_theta_tbats_ces,3.7283164453788613,4.98203680971703,3.4830647305060083,16.121761104012755
M1002,7,rf_mlp_knn_svr_ets_theta_ces,2.6046524044225596,1.5187578814983176,2.0349835945964543,16.646395469069013
M1002,7,knn_svr_arima_ets_theta_tbats_ces,3.8601299696122,4.983945245014847,3.383054132586949,16.66363198987259
M1002,6,rf_mlp_knn_svr_arima_ets,2.2032320384203548,1.2872796814480205,2.339831936166269,16.400377583298276
M1002,6,mlp_knn_svr_arima_ets_theta,2.8870071004324522,3.0957958859608463,2.3499386617274,16.653849421560516
M1002,6,mlp_knn_ets_theta_tbats_ces,3.537242312753498,4.8701001847101315,2.7505229170594085,16.025960598822287
M1002,6,mlp_knn_svr_arima_tbats_ces,2.9425862984696196,3.2268410970790113,2.508211069849459,16.61088205551817
M1002,6,rf_mlp_svr_arima_ets_tbats,2.8220451385399303,3.029205273138945,2.5737972318522147,16.591344567361656
M1002,6,rf_knn_svr_theta_tbats_ces,3.0363857057269494,3.241207037352245,1.793952268789335,16.786236708060084
M1002,6,rf_mlp_knn_svr_arima_ces,2.2584442683491823,1.2929196952510613,2.156850031534694,16.350468480329265
M1002,6,mlp_svr_arima_ets_theta_tbats,3.5163019909897204,4.850849566870945,2.8711910022070097,16.05814216534915
M1002,6,rf_mlp_svr_ets_theta_ces,2.8299967226917038,3.0301589880042403,2.402074244408426,16.667339129813172
M1002,6,knn_svr_ets_theta_tbats_ces,3.6750304224552597,4.871341523543538,3.1162689269992425,16.81969122065185
M1002,6,mlp_svr_arima_ets_tbats_ces,3.518401382292433,4.850849566870945,3.0943762566128568,16.06754834763626
M1002,6,rf_mlp_knn_ets_theta_ces,2.8467539811299427,2.9371899044350096,2.1758507190287966,16.68476461607019
M1002,6,mlp_knn_svr_ets_theta_tbats,2.8926119643018153,3.096749600826141,1.7637942991696731,16.76524845930588
M1002,6,knn_svr_arima_ets_theta_tbats,3.6670134109282464,4.854203079444982,2.9013027186450886,16.735424977131515
M1002,6,mlp_knn_arima_ets_theta_ces,3.53160230251952,4.852961952664344,3.291223000976204,16.71804652294132
M1002,6,rf_mlp_svr_arima_theta_ces,2.8775890820934045,3.160546959609735,2.472377380338447,16.542078320090443
M1002,6,mlp_svr_arima_ets_theta_ces,3.518401382292433,4.850849566870945,3.326575261884082,16.06754834763626
M1002,6,rf_mlp_knn_arima_ets_theta,2.8388009394660814,2.935835153537578,2.4565254008307766,16.66648370526046
M1002,6,mlp_knn_svr_theta_tbats_ces,2.948194235230858,3.2437125231357182,2.0100228803307996,16.773936302889425
M1002,6,mlp_knn_arima_ets_theta_tbats,3.529235974613998,4.852961952664344,3.054125831571185,16.80771705414558
M1002,6,knn_svr_arima_theta_tbats_ces,3.723014433782443,5.0001508829554755,3.108226484136202,16.686032894175305
M1002,6,rf_mlp_svr_ets_tbats_ces,2.8299967226917038,3.0301589880042403,2.5191100542225495,16.667339129813172
M1002,6,rf_mlp_svr_arima_theta_tbats,2.875237703354723,3.160546959609735,1.8545359124288965,16.57683145254133
M1002,6,rf_mlp_arima_ets_tbats_ces,3.46618549497086,4.852945944402774,3.0240633912407366,16.58230583058227
M1002,6,mlp_knn_svr_arima_ets_tbats,2.8870071004324522,3.0957958859608463,2.550870351208963,16.653849421560516
M1002,6,mlp_knn_svr_ets_theta_ces,2.8949637309858516,3.096749600826141,2.2872696153703993,16.723070037277232
M1002,6,rf_mlp_knn_ets_tbats_ces,2.8467539811299427,2.9371899044350096,2.281632791097855,16.68476461607019
M1002,6,rf_mlp_svr_theta_tbats_ces,2.883193461159466,3.177407407209482,2.060595697864705,15.99374477473875
M1002,6,knn_svr_arima_ets_theta_ces,3.6693828933846873,4.854203079444982,3.397784142136201,16.672211985349488
M1002,6,rf_mlp_knn_svr_ets_ces,2.211136140175771,1.2886336022974627,2.049626991615143,16.426495333713575
M1002,6,mlp_svr_ets_theta_tbats_ces,3.52340516325464,4.867987435312415,2.949065115749398,15.994928184589524
M1002,6,rf_mlp_arima_theta_tbats_ces,3.519711509269383,5.0001508829554755,2.6655624927671964,16.58066066584747
M1002,6,mlp_knn_arima_ets_tbats_ces,3.53160230251952,4.852961952664344,3.3670742576701826,16.71804652294132
M1002,6,rf_mlp_svr_arima_ets_theta,2.8220451385399303,3.029205273138945,2.428020896580781,16.591344567361656
M1002,6,rf_svr_arima_ets_theta_ces,3.6037625333211345,4.853829019353436,3.527130468652964,16.672771942195357
M1002,6,rf_knn_arima_ets_theta_ces,3.6201822830948354,4.854165019811748,3.1250434865941994,16.710125468987975
M1002,6,rf_mlp_knn_theta_tbats_ces,2.899960472379124,3.0806077506849565,1.8691788510016676,16.713296640605225
M1002,6,mlp_arima_ets_theta_tbats_ces,4.163802508670892,4.999196583406926,3.853542238734179,16.008286267213524
M1002,6,rf_knn_svr_arima_ets_tbats,2.975145363876081,3.095828192303219,2.5013750834997217,16.69802465909543
M1002,6,rf_mlp_knn_svr_ets_tbats,2.208799899797219,1.2882333963133157,1.5908323423821442,16.71309185896915
M1002,6,mlp_svr_arima_theta_tbats_ces,3.5687912705869946,4.999196583406926,2.767619857213748,16.04870517865782
M1002,6,mlp_knn_arima_theta_tbats_ces,3.5851624325798386,5.0001508829554755,2.625258677244851,16.14320334997686
M1002,6,rf_svr_arima_ets_theta_tbats,3.6013945649516654,4.853829019353436,2.981856220107291,16.739511081745757
M1002,6,rf_knn_arima_ets_theta_tbats,3.6178138953629304,4.853764568462866,3.2036151048374992,16.796420981920352
M1002,6,rf_mlp_knn_svr_arima_theta,2.2561069339853663,1.2925193126412229,1.8709949529338317,16.624246337393274
M1002,6,rf_mlp_knn_arima_theta_ces,2.8943550656822494,3.0647173671561485,2.733057154535035,16.59183704604352
M1002,6,mlp_knn_svr_arima_ets_ces,2.8893587371150553,3.0957958859608463,2.8799256051672124,16.34074893566995
M1002,6,rf_knn_svr_ets_theta_tbats,2.980755100948904,3.0967824918517683,2.027860616905417,16.78559088061469
M1002,6,mlp_knn_svr_ets_tbats_ces,2.8949637309858516,3.096749600826141,2.462484735132871,16.723070037277232
M1002,6,rf_mlp_ets_theta_tbats_ces,3.4718219131441597,4.870084173715409,2.6806075258094184,16.716608227124187
M1002,6,knn_svr_arima_ets_tbats_ces,3.6693828933846873,4.854203079444982,3.124560671978438,16.672211985349488
M1002,6,rf_mlp_knn_svr_tbats_ces,2.2640151728235187,1.2938740635386543,1.7630731800148842,16.721072206370525
M1002,6,rf_mlp_knn_arima_theta_tbats,2.8920032558007582,3.0643169158072667,1.8699526254789784,16.636946659258292
M1002,6,rf_mlp_knn_arima_ets_tbats,2.8388009394660814,2.935835153537578,2.0123975835705994,16.66648370526046
M1002,6,svr_arima_ets_theta_tbats_ces,4.3037239381712356,4.999196583406926,4.042575977649046,16.01084734575774
M1002,6,mlp_knn_svr_arima_theta_tbats,2.940233427089314,3.2268410970790113,2.178021230832917,16.63967944855344
M1002,6,rf_svr_arima_ets_tbats_ces,3.6037625333211345,4.853829019353436,3.0792112514221004,16.672771942195357
M1002,6,rf_knn_svr_arima_ets_ces,2.977499045195669,3.0962285749130576,2.869452854604728,16.405082160107327
M1002,6,rf_knn_svr_arima_theta_ces,3.030772891751968,3.225290404874576,2.5218557548884557,16.64393385729308
M1002,6,rf_mlp_svr_arima_tbats_ces,2.8775890820934045,3.160546959609735,2.217318592707019,16.542078320090443
M1002,6,rf_mlp_knn_svr_theta_ces,2.2640151728235187,1.2938740635386543,1.625625877692102,16.721072206370525
M1002,6,rf_mlp_arima_ets_theta_tbats,3.4638206741248316,4.852945944402774,2.761984566685544,16.656144763981704
M1002,6,rf_svr_arima_theta_tbats_ces,3.657359798852385,5.0001508829554755,2.86510191069645,16.69493627616341
M1002,6,rf_knn_arima_theta_tbats_ces,3.673789042250661,5.000551334304357,2.8349216115305427,16.7227919266248
M1002,6,rf_knn_svr_arima_theta_tbats,3.0284179741233612,3.224889953525693,2.0672650370747983,16.691350147373775
M1002,6,rf_mlp_knn_arima_tbats_ces,2.8943550656822494,3.0647173671561485,2.511463374677979,16.59183704604352
M1002,6,rf_mlp_knn_svr_theta_tbats,2.2616777096174503,1.2934736121897723,1.0897554271628735,16.738333397663858
M1002,6,rf_knn_svr_ets_theta_ces,2.9831089124395573,3.09718294320065,2.3691189562643498,16.737602054569596
M1002,6,rf_svr_ets_theta_tbats_ces,3.609406453580784,4.870967399338405,2.933162837627581,16.830877531597555
M1002,6,knn_arima_ets_theta_tbats_ces,4.31884933043801,5.0001508829554755,3.891531622814237,16.200718640540597
M1002,6,rf_mlp_knn_arima_ets_ces,2.8411515154400644,2.9362355361474166,2.759201574095762,16.347888838376402
M1002,6,mlp_knn_svr_arima_theta_ces,2.9425862984696196,3.2268410970790113,2.760938146703652,16.61088205551817
M1002,6,rf_arima_ets_theta_tbats_ces,4.252768206779763,5.0001508829554755,3.7549704489922515,16.84473623007316
M1002,6,rf_knn_svr_arima_ets_theta,2.975145363876081,3.095828192303219,2.348494236019069,16.69802465909543
M1002,6,rf_mlp_knn_svr_arima_tbats,2.2561069339853663,1.2925193126412229,1.8863060102039295,16.624246337393274
M1002,6,rf_mlp_knn_svr_ets_theta,2.208799899797219,1.2882333963133157,1.7299352469403246,16.71309185896915
M1002,6,rf_knn_arima_ets_tbats_ces,3.6201822830948354,4.854165019811748,3.1947014766636284,16.710125468987975
M1002,6,rf_knn_svr_arima_tbats_ces,3.030772891751968,3.225290404874576,2.472450522191434,16.64393385729308
M1002,6,rf_mlp_svr_ets_theta_tbats,2.827646447608699,3.0301589880042403,1.7541021237881866,16.710220758722656
M1002,6,rf_mlp_arima_ets_theta_ces,3.46618549497086,4.852945944402774,2.9076475643738404,16.58230583058227
M1002,6,rf_knn_ets_theta_tbats_ces,3.6258272029063816,4.8703489263063044,3.084837066310227,16.86942651725319
M1002,6,rf_mlp_knn_ets_theta_tbats,2.84440327523772,2.9367894530861283,1.7834657718095466,16.73830212485007
M1002,6,rf_knn_svr_ets_tbats_ces,2.9831089124395573,3.09718294320065,2.604820366727411,16.737602054569596
M1002,6,rf_mlp_svr_arima_ets_ces,2.8243952837439474,3.029205273138945,2.7144500564317102,16.30405803735292
M1002,5,mlp_knn_svr_arima_ets,2.46910103148041,1.511946452663678,2.5536814305675613,16.41969634362096
M1002,5,mlp_svr_theta_tbats_ces,3.2896369095836335,5.016359231044218,2.458847473485441,15.929099232314611
M1002,5,rf_mlp_knn_arima_ets,2.4118717353617547,1.2212990599236064,2.258645406248412,16.495200265054713
M1002,5,mlp_knn_arima_theta_tbats,3.2998366955828735,4.983945245014847,2.353523805257417,16.040932029824766
M1002,5,mlp_svr_ets_theta_tbats,3.229065137716537,4.719839114923959,2.109906928135849,15.959269558703108
M1002,5,arima_ets_theta_tbats_ces,4.947213733352362,5.016359231044218,4.900065798080464,15.993667514035181
M1002,5,knn_svr_arima_theta_tbats,3.46462191558605,4.983945245014847,2.5344659025678977,16.11767688372418
M1002,5,knn_svr_arima_ets_tbats,3.40042807797212,4.724636909036693,3.0062534372311283,16.046560651399645
M1002,5,rf_mlp_ets_theta_tbats,3.164277507614641,4.724033811365766,2.1895079831837205,15.763875401725262
M1002,5,mlp_knn_svr_arima_ces,2.535529775836926,1.5195394037864494,2.4079741328969546,16.33014650043507
M1002,5,mlp_svr_arima_ets_theta,3.223079913574235,4.719839114923959,2.8467580956197844,15.965222252861274
M1002,5,knn_svr_ets_theta_ces,3.4100237715123494,4.72654534433451,3.0098444055542375,16.083326738336876
M1002,5,rf_mlp_knn_arima_ces,2.4782649712758875,1.224343538746081,2.455528011371425,16.329355021743268
M1002,5,mlp_arima_theta_tbats_ces,4.059067399233187,5.016359231044218,3.5933620409765665,15.921411564064481
M1002,5,rf_mlp_knn_svr_ets,1.661364499117884,1.0795306701456528,1.6049719359877048,16.51377713077441
M1002,5,rf_knn_svr_arima_tbats,2.638188762004469,1.515653509640649,2.076222474389508,16.774836732972414
M1002,5,mlp_knn_theta_tbats_ces,3.3094231564021572,5.016359231044218,2.345988710007698,15.90124457276868
M1002,5,rf_mlp_svr_ets_theta,2.398231529228384,1.3807382122111058,1.693300268235871,15.923387543125111
M1002,5,rf_svr_ets_tbats_ces,3.3315136909408807,4.725798118878497,3.1294394905809,15.907663683190282
M1002,5,rf_mlp_svr_tbats_ces,2.464614277282236,1.3910187983186761,1.8536949531175966,15.916450173646327
M1002,5,rf_arima_ets_theta_ces,4.101094254205953,4.983945245014847,3.67912196926728,15.927033236835724
M1002,5,rf_mlp_knn_svr_ces,1.7272750318014007,1.0881201685368749,1.7020602538437055,16.445355463675163
M1002,5,rf_mlp_knn_ets_ces,2.421376045862929,1.2240084267658107,2.510425052606457,16.408864659143404
M1002,5,rf_knn_svr_ets_theta,2.5812116572244417,1.5121235876975645,1.925218500163016,15.992277520225484
M1002,5,rf_mlp_arima_ets_ces,3.1603633498701518,4.72212537606795,2.990939418577819,16.32902794024259
M1002,5,knn_arima_ets_theta_ces,4.180259928913736,4.983945245014847,3.851228781585503,16.1272169691998
M1002,5,rf_svr_theta_tbats_ces,3.3956644488750074,5.016359231044218,2.3467866762772993,15.874055735726394
M1002,5,mlp_knn_svr_theta_ces,2.542232830832549,1.5214478390842656,2.04296115712123,16.80256635550813
M1002,5,rf_arima_ets_theta_tbats,4.098238980324637,4.983945245014847,3.553416855168427,15.85336635067343
M1002,5,knn_arima_theta_tbats_ces,4.244940364093503,5.016359231044218,3.883635669617888,16.130989308479464
M1002,5,mlp_knn_arima_theta_ces,3.3026700239237283,4.983945245014847,2.693864103702539,16.060144926380147
M1002,5,rf_mlp_knn_theta_tbats,2.4821534416573607,1.2235426072016933,1.2044068418141536,15.871539719255583
M1002,5,rf_knn_svr_arima_ets,2.5745060191901943,1.5102151523997485,2.4770301892996924,16.55205810959547
M1002,5,mlp_svr_ets_theta_ces,3.23157652064199,4.719839114923959,2.902216075343271,15.94816793615657
M1002,5,rf_knn_arima_tbats_ces,3.408774295244979,4.984746176559234,2.6609894740941464,16.759271937307517
M1002,5,knn_svr_arima_theta_ces,3.467459763902652,4.983945245014847,2.7267258899779727,16.147755188564805
M1002,5,rf_mlp_arima_ets_tbats,3.1575339668790834,4.72212537606795,2.809853233673669,16.738036967746943
M1002,5,knn_svr_arima_ets_ces,3.40326413505013,4.724636909036693,3.1532837924383528,16.40057179070979
M1002,5,rf_mlp_svr_arima_ets,2.3915379538377137,1.3807382122111058,2.2262125987490444,16.450800324104584
M1002,5,mlp_ets_theta_tbats_ces,4.0013024855144055,5.016359231044218,3.2813105741548982,15.888265498087492
M1002,5,mlp_knn_svr_theta_tbats,2.5394203261489237,1.5214478390842656,1.300175618804728,16.087480886373
M1002,5,rf_svr_arima_ets_tbats,3.321925340911644,4.723889683580682,2.926718444522998,15.863755936160617
M1002,5,mlp_knn_svr_ets_tbats,2.475799687492089,1.511946452663678,1.844250995028634,16.061489510401255
M1002,5,knn_svr_ets_tbats_ces,3.4100237715123494,4.72654534433451,3.201372947564723,16.083326738336876
M1002,5,rf_knn_svr_arima_ces,2.6410040126047694,1.516454441185037,2.4297590147979014,16.4215890386456
M1002,5,rf_mlp_svr_arima_ces,2.4579163078603727,1.3891103630208599,2.3309397472564672,16.306754620708087
